episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1
3825,498,0.00816238485276699,0.21742185950279236,-0.14615648984909058,0.06568881869316101,0,2,0,1,0,-10.0,0.9549455642700195,0.9514173202214522,5.012764615972147,4.981365436327954
3834,499,0.002677900716662407,0.21226026117801666,-0.857297420501709,-0.9735652208328247,0,2,-1,-8,0,-10.0,0.9611451625823975,0.95132217848943,3.780921911152346,4.841208033298477
3842,500,-0.009636140428483486,0.19711637496948242,-1.518784523010254,-1.9406272172927856,0,2,-2,-16,0,-10.0,0.9701976180076599,0.9512270462715811,2.333306344775377,2.706833175632971
3855,501,-0.02832173742353916,0.17263373732566833,-2.1367440223693848,-2.8477530479431152,0,1,-2,-23,0,-10.0,0.9805797934532166,0.9511319235669539,4.115233956116005,9.013897988905581
3868,502,-0.052970390766859055,0.13935625553131104,-2.7154908180236816,-3.7035388946533203,0,1,-3,-30,1,10.0,0.987741231918335,0.9510368103745972,1.5590428120464308,4.858266409811746
3877,503,-0.07473502308130264,0.11071929335594177,-1.7675737142562866,-2.2329626083374023,0,1,-2,-18,1,10.0,0.9907402992248535,0.9509417066935597,4.074176160185991,8.594625446094382
3883,504,-0.08738336712121964,0.09622731804847717,-0.8849421739578247,-0.8621510863304138,0,1,-1,-7,1,10.0,0.9909976124763489,0.9508466125228904,8.033579714696009,9.20951117084832
3892,505,-0.09156828373670578,0.09488075971603394,-0.06660395860671997,0.40956711769104004,0,1,0,3,0,-10.0,0.9914154410362244,0.9507515278616381,7.76204921144293,8.59728303296916
3897,506,-0.0964200347661972,0.09265299886465073,-0.804072380065918,-0.7091196775436401,0,1,-1,-6,0,-10.0,0.9936466813087463,0.9506564527088519,7.924400277782597,7.828753247623563
3901,507,-0.10833729803562164,0.07970788329839706,-1.487250566482544,-1.7454674243927002,0,1,-1,-14,0,-10.0,0.9967737793922424,0.9505613870635811,9.011310869647156,7.3088069411221905
3905,508,-0.12681126594543457,0.056799907237291336,-2.1216766834259033,-2.7103097438812256,0,0,-2,-22,1,10.0,0.9985750317573547,0.9504663309248748,4.149817627354082,12.467520806528167
3914,509,-0.14284397661685944,0.037748683243989944,-1.2108598947525024,-1.2984094619750977,0,0,-1,-10,0,-10.0,0.9996376037597656,0.9503712842917823,10.681740789711636,14.908544562570334
3926,510,-0.15869252383708954,0.019037529826164246,-1.8689688444137573,-2.3081963062286377,0,0,-2,-18,0,-10.0,0.9999120235443115,0.9502762471633531,6.3469955969197205,10.685476904341485
3934,511,-0.18085113167762756,-0.009378249756991863,-2.4790425300598145,-3.247410535812378,0,0,-2,-26,0,-10.0,0.997807502746582,0.9501812195386368,6.124056038246446,7.636970737297015
3944,512,-0.20885437726974487,-0.04682401940226555,-3.0437371730804443,-4.121032238006592,0,0,-3,-33,1,10.0,0.9936777353286743,0.9500862014166829,2.304009914804179,8.943966968190594
3952,513,-0.23372642695903778,-0.07951293140649796,-2.0659475326538086,-2.622321128845215,0,-1,-2,-21,1,10.0,0.9904040694236755,0.9499911927965412,4.467193560129216,10.924725927127913
3960,514,-0.24926969408988953,-0.09795887768268585,-1.1661393642425537,-1.2511626482009888,0,-1,-1,-10,0,-10.0,0.9864512085914612,0.9498961936772615,9.098054020958333,12.317110776488844
3962,515,-0.2647186517715454,-0.11639929562807083,-1.8302419185638428,-2.2859790325164795,0,-1,-2,-18,1,10.0,0.9826400876045227,0.9498012040578938,4.909136372537496,9.6236201136266
3971,516,-0.2780385911464691,-0.131756991147995,-0.9533530473709106,-0.960557758808136,0,-1,-1,-8,1,10.0,0.9819105267524719,0.949706223937488,7.207041118141683,12.430399360143364
3976,517,-0.28298670053482056,-0.13449721038341522,-0.14516323804855347,0.2556954026222229,0,-1,0,2,0,-10.0,0.980803906917572,0.9496112533150943,11.049239843836778,12.799871829360514
3984,518,-0.2886604070663452,-0.13854993879795074,-0.8849795460700989,-0.8960810899734497,0,-1,-1,-7,1,10.0,0.9801993370056152,0.9495162921897629,6.7614059708071945,10.773143962782104
3989,519,-0.2929610311985016,-0.14071477949619293,-0.08301214873790741,0.308530330657959,0,-1,0,2,1,10.0,0.9827455282211304,0.9494213405605438,11.196864103149581,12.8558961883159
3996,520,-0.2895827293395996,-0.13135632872581482,0.659427285194397,1.4222331047058105,0,-1,1,11,0,-10.0,0.9845597743988037,0.9493263984264878,12.754625312636021,7.86476483249023
4008,521,-0.28754737973213196,-0.12425868958234787,-0.14010177552700043,0.17891855537891388,0,-1,0,1,1,10.0,0.9865200519561768,0.9492314657866452,12.727311604424052,13.231048440345088
4017,522,-0.2847002148628235,-0.11610312014818192,0.6090086698532104,1.307698369026184,0,-1,1,10,1,10.0,0.9905703067779541,0.9491365426400665,12.48351005893023,7.291974597675507
4029,523,-0.27466487884521484,-0.09710677713155746,1.304620385169983,2.3573830127716064,0,-1,1,19,1,10.0,0.9953768849372864,0.9490416289858026,3.6701956519746637,2.6698033090529183
4032,524,-0.25794363021850586,-0.06799358129501343,1.95204758644104,3.338438034057617,0,-1,2,27,0,-10.0,0.9981898069381714,0.948946724822904,2.8377794113258172,1.4901161585290887
4043,525,-0.24352800846099854,-0.042546261101961136,1.054869532585144,1.9467817544937134,0,0,1,16,1,10.0,0.9997022747993469,0.9488518301504217,8.096978851778385,8.51474345103291
4050,526,-0.22917254269123077,-0.01725413277745247,1.7247347831726074,2.974008321762085,0,0,2,24,0,-10.0,0.9999775886535645,0.9487569449674067,10.495438131141354,6.752087842852012
4059,527,-0.21693742275238037,0.004733616020530462,0.8438664674758911,1.6126221418380737,0,0,1,13,1,10.0,0.9992760419845581,0.94866206927291,10.844796651010784,12.521911519155609
4070,528,-0.20458510518074036,0.02690694108605385,1.5317500829696655,2.6753997802734375,0,0,2,21,0,-10.0,0.9978741407394409,0.9485672030659826,13.465149130486688,4.511536801075069
4075,529,-0.19418542087078094,0.046106819063425064,0.6672109961509705,1.3464438915252686,0,0,1,11,0,-10.0,0.9972297549247742,0.948472346345676,14.688047007833333,11.489033572685898
4086,530,-0.19204826653003693,0.05263311788439751,-0.13058310747146606,0.12381848692893982,0,0,0,1,1,10.0,0.9963246583938599,0.9483774991110414,14.332780421533835,15.444853249841008
4088,531,-0.18901139497756958,0.06062445789575577,0.6318016648292542,1.3068307638168335,0,0,1,10,0,-10.0,0.9955358505249023,0.9482826613611303,15.376374043110324,10.994760976129562
4095,532,-0.18720389902591705,0.06681423634290695,-0.16192997992038727,0.09363733232021332,0,1,0,1,0,-10.0,0.9962288737297058,0.9481878330949942,11.640156145755864,11.464179917750842
4103,533,-0.19298988580703735,0.06140957400202751,-0.8955894708633423,-1.0261380672454834,0,0,-1,-8,0,-10.0,0.9979507327079773,0.9480930143116847,9.077223233210088,14.60799535932739
4112,534,-0.20580628514289856,0.04526909068226814,-1.5753397941589355,-2.064495086669922,0,0,-2,-17,0,-10.0,0.9996333718299866,0.9479982050102536,7.583160820281284,8.768863665971692
4117,535,-0.22514359652996063,0.019147109240293503,-2.2060494422912598,-3.0308518409729004,0,0,-2,-24,0,-10.0,0.9997351169586182,0.9479034051897526,7.102791160042242,10.774386535114509
4120,536,-0.2505303919315338,-0.016275610774755478,-2.7909693717956543,-3.931408643722534,0,0,-3,-31,1,10.0,0.9977739453315735,0.9478086148492336,3.229789686002468,9.005459282571628
4128,537,-0.2729765772819519,-0.047181010246276855,-1.8308244943618774,-2.453367233276367,0,0,-2,-20,1,10.0,0.9959028363227844,0.9477138339877487,5.409414839450671,12.924508953219703
4135,538,-0.28624993562698364,-0.0640089213848114,-0.9454807639122009,-1.0964648723602295,0,-1,-1,-9,1,10.0,0.9953898191452026,0.9476190626043499,8.657025622214341,13.058503799303423
4136,539,-0.2910633683204651,-0.06789850443601608,-0.12863409519195557,0.15164583921432495,0,-1,0,1,1,10.0,0.9964177012443542,0.9475243006980895,12.77171550700546,13.580968803722282
4146,540,-0.2880595624446869,-0.059852227568626404,0.6267747282981873,1.3047765493392944,0,0,1,10,0,-10.0,0.9970961213111877,0.9474295482680196,15.551310589730305,11.170524560580628
4156,541,-0.2863454520702362,-0.05388752743601799,-0.17272810637950897,0.06406961381435394,0,0,0,1,0,-10.0,0.9964237213134766,0.9473348053131928,14.722579963003202,15.712530860076406
4157,542,-0.29228639602661133,-0.05980199575424194,-0.9124112725257874,-1.084051489830017,0,0,-1,-9,1,10.0,0.9959578514099121,0.9472400718326615,9.796863807219793,15.207744100675448
4162,543,-0.29678037762641907,-0.06357801705598831,-0.09759818762540817,0.1619046926498413,0,-1,0,1,1,10.0,0.9969266057014465,0.9471453478254782,12.435634066331556,13.748601685824255
4166,544,-0.2934763729572296,-0.055438075214624405,0.6559373140335083,1.313131332397461,0,0,1,11,0,-10.0,0.997559130191803,0.9470506332906957,15.233126294502739,11.01713602810989
4169,545,-0.29148268699645996,-0.04940513148903847,-0.14574730396270752,0.0694282203912735,0,0,0,1,1,10.0,0.9982256889343262,0.9469559282273666,14.776553428015507,15.802396661328856
4176,546,-0.2886304557323456,-0.042122937738895416,0.6127378940582275,1.2313038110733032,0,0,1,10,1,10.0,0.9994384050369263,0.9468612326345439,15.698199213485607,11.298867317843609
4182,547,-0.2785101532936096,-0.023698676377534866,1.315402865409851,2.308969736099243,0,0,1,18,0,-10.0,0.9999343752861023,0.9467665465112804,10.522954470264228,7.224537456269484
4186,548,-0.27019599080085754,-0.008102264255285263,0.46496281027793884,0.9935563802719116,0,0,0,8,0,-10.0,0.9999741911888123,0.9466718698566293,9.502705414324497,7.072827200887548
4191,549,-0.270020455121994,-0.005080479197204113,-0.3213227391242981,-0.2210170030593872,0,0,0,-2,0,-10.0,0.9998127818107605,0.9465772026696436,15.111134036644202,12.696669105858351
4201,550,-0.2773711383342743,-0.013682515360414982,-1.0485070943832397,-1.3442072868347168,0,0,-1,-11,0,-10.0,0.9989076852798462,0.9464825449493767,11.76450507232504,15.560720356097558
4207,551,-0.29168522357940674,-0.033050429075956345,-1.721349835395813,-2.3849472999572754,0,0,-2,-19,0,-10.0,0.9961059093475342,0.9463878966948818,5.980252652717517,14.245336671757038
4211,552,-0.31244057416915894,-0.06240244209766388,-2.343515157699585,-3.3500473499298096,0,0,-2,-27,0,-10.0,0.9897976517677307,0.9462932579052122,5.609762138828184,7.404898442219203
4219,553,-0.33914220333099365,-0.10100669413805008,-2.9172449111938477,-4.243546962738037,0,-1,-3,-34,1,10.0,0.9817380309104919,0.9461986285794217,2.825211664795769,7.189879231673109
4227,554,-0.3628261685371399,-0.1351369172334671,-1.9534571170806885,-2.781341791152954,0,-1,-2,-22,1,10.0,0.975843071937561,0.9461040087165637,5.422651170989752,9.294221638771125
4235,555,-0.3773364722728729,-0.15542511641979218,-1.0695464611053467,-1.4516535997390747,0,-1,-1,-12,0,-10.0,0.9690477252006531,0.9460093983156921,9.589448748494258,9.638325430232799
4238,556,-0.39184626936912537,-0.17593275010585785,-1.7375216484069824,-2.493293523788452,0,-1,-2,-20,0,-10.0,0.9574038982391357,0.9459147973758605,5.45771997067688,10.621877760084178
4247,557,-0.41272595524787903,-0.20638827979564667,-2.351439952850342,-3.4521398544311523,0,-2,-2,-28,1,10.0,0.945523738861084,0.9458202058961229,2.71513344209483,4.989091913633801
4255,558,-0.4311099946498871,-0.2334015816450119,-1.4496121406555176,-2.1237545013427734,0,-2,-1,-17,1,10.0,0.9385579824447632,0.9457256238755333,4.304997857946195,5.441595605537518
4261,559,-0.4409227967262268,-0.24787503480911255,-0.6239004731178284,-0.920642614364624,0,-2,-1,-7,1,10.0,0.9370377063751221,0.9456310513131457,3.5419089335132776,3.928725236580595
4269,560,-0.4428583085536957,-0.25092288851737976,0.13660693168640137,0.1795285940170288,0,-2,0,1,1,10.0,0.9407312273979187,0.9455364882080144,6.5190024781596865,6.4356036612042455
4278,561,-0.4375082850456238,-0.24345189332962036,0.8415235280990601,1.1962424516677856,0,-2,1,10,1,10.0,0.9488353729248047,0.9454419345591936,6.120702016648693,4.0428055562691405
4285,562,-0.4253789484500885,-0.22619597613811493,1.4987094402313232,2.1453330516815186,0,-2,1,17,1,10.0,0.9600982666015625,0.9453473903657377,0.5765698470538894,0.6778906718866107
4294,563,-0.4069097638130188,-0.19975416362285614,2.1141607761383057,3.038839340209961,0,-2,2,24,0,-10.0,0.9685586094856262,0.9452528556267011,1.8345874611527508,0.5589949661321528
4306,564,-0.3908734619617462,-0.17731711268424988,1.2172658443450928,1.6510035991668701,0,-1,1,13,0,-10.0,0.9716891050338745,0.9451583303411385,10.08585695902218,11.315493803603225
4313,565,-0.3834730088710785,-0.16825833916664124,0.3805842399597168,0.35285788774490356,0,-1,0,3,0,-10.0,0.970531165599823,0.9450638145081044,9.031726192336386,12.55548402397669
4317,566,-0.3841000497341156,-0.17166493833065033,-0.39579853415489197,-0.8538031578063965,0,-1,0,-7,0,-10.0,0.9651693105697632,0.9449693081266536,7.985636524637105,10.821299992542041
4322,567,-0.39215725660324097,-0.1866297870874405,-1.1134047508239746,-1.9706246852874756,0,-1,-1,-16,0,-10.0,0.9549423456192017,0.9448748111958409,7.150726141401073,8.571468767117377
4333,568,-0.40706461668014526,-0.21226778626441956,-1.7740287780761719,-3.0000336170196533,0,-2,-2,-24,0,-10.0,0.9386379718780518,0.9447803237147213,2.44534791177485,4.476935210137024
4338,569,-0.4282572269439697,-0.24771356582641602,-2.379024028778076,-3.9438154697418213,0,-2,-2,-32,1,10.0,0.9217131733894348,0.9446858456823498,2.03826201730429,2.0911084818938477
4346,570,-0.44693833589553833,-0.2797977030277252,-1.482070803642273,-2.6427087783813477,0,-2,-1,-21,0,-10.0,0.902794599533081,0.9445913770977816,3.6698566812277815,3.772864170392773
4352,571,-0.4652937352657318,-0.311777800321579,-2.100594997406006,-3.6007161140441895,0,-2,-2,-29,0,-10.0,0.875507652759552,0.9444969179600718,2.2485678352972753,4.819992921803329
4359,572,-0.4895036220550537,-0.35283464193344116,-2.662682294845581,-4.471104145050049,0,-3,-3,-36,0,-10.0,0.8383243083953857,0.9444024682682759,-0.48260352574979276,0.00495333577689723
4370,573,-0.5190010070800781,-0.4020891785621643,-3.1687471866607666,-5.254169940948486,-1,-3,-3,-42,0,-10.0,-2.210376024246216,0.9443080280214491,-0.1105188012123108,-0.1679232621192932
4376,574,-0.18988843262195587,0.051015257835388184,-0.10792495310306549,-0.1275346875190735,0,0,0,-1,0,-10.0,0.9981231689453125,0.944213597218647,15.726135428572142,15.788891715899736
4383,575,-0.19516819715499878,0.04332258924841881,-0.8472510576248169,-1.2595601081848145,0,0,-1,-10,0,-10.0,0.9993863105773926,0.9441191758589251,12.455537588533188,16.311798305956795
4391,576,-0.20753300189971924,0.024772627279162407,-1.532240867614746,-2.3097424507141113,0,0,-2,-18,0,-10.0,0.9999850392341614,0.9440247639413393,7.053301165976932,12.066084164358202
4397,577,-0.22646641731262207,-0.003870770800858736,-2.167372703552246,-3.2866733074188232,0,0,-2,-26,1,10.0,0.9991750121116638,0.9439303614649451,7.149067023272345,8.323078722607832
4403,578,-0.24294237792491913,-0.028722578659653664,-1.2538232803344727,-1.8781267404556274,0,0,-1,-15,1,10.0,0.9983888864517212,0.9438359684287987,9.427414488920604,9.02428623141989
4404,579,-0.250684529542923,-0.04013904184103012,-0.41049036383628845,-0.581950843334198,0,0,0,-5,1,10.0,0.9984652400016785,0.9437415848319558,10.40696334064085,9.17868934045664
4409,580,-0.2503613531589508,-0.03917565941810608,0.3685581088066101,0.6132835745811462,0,0,0,5,0,-10.0,0.9984049797058105,0.9436472106734726,9.271430977198811,11.17133807836467
4415,581,-0.25111764669418335,-0.03993748500943184,-0.4115307927131653,-0.5956510901451111,0,0,0,-5,1,10.0,0.9984704256057739,0.9435528459524052,10.40696334064085,9.366068581094368
4420,582,-0.2508043646812439,-0.0391099639236927,0.367611825466156,0.599763810634613,0,0,0,5,0,-10.0,0.9983994960784912,0.94345849066781,9.411272597875534,11.17133807836467
4424,583,-0.2515697181224823,-0.040006306022405624,-0.4124058783054352,-0.609055757522583,0,0,0,-5,0,-10.0,0.9972460269927979,0.9433641448187432,10.56557296222038,9.366068581094368
4435,584,-0.2598019242286682,-0.05247819796204567,-1.1338022947311401,-1.7277151346206665,0,0,-1,-14,1,10.0,0.9960906505584717,0.9432698084042613,12.047401680803725,10.713743423600615
4440,585,-0.2664087414741516,-0.06252471357584,-0.3015221357345581,-0.4534686207771301,0,-1,0,-4,0,-10.0,0.9945923089981079,0.9431754814234209,8.71902876964852,9.19794863505895
4444,586,-0.2735830545425415,-0.07353715598583221,-1.0314531326293945,-1.5873243808746338,0,-1,-1,-13,0,-10.0,0.990896999835968,0.9430811638752785,9.128729385427913,9.63478569583114
4457,587,-0.2877407371997833,-0.09540974348783493,-1.7058000564575195,-2.6364729404449463,0,-1,-2,-21,1,10.0,0.9869402050971985,0.942986855758891,5.760430112267452,10.614363522738948
4463,588,-0.29984721541404724,-0.11427952349185944,-0.8348215222358704,-1.3140426874160767,0,-1,-1,-11,0,-10.0,0.982159435749054,0.9428925570733151,11.118583862314136,11.261455401966684
4471,589,-0.3121210038661957,-0.13356846570968628,-1.5229313373565674,-2.3862662315368652,0,-1,-2,-19,0,-10.0,0.973395049571991,0.9427982678176078,6.405810370922154,12.844848909832411
4479,590,-0.3309645652770996,-0.16311025619506836,-2.156524658203125,-3.3753175735473633,0,-1,-2,-27,0,-10.0,0.9591611623764038,0.942703987990826,5.45810335403756,7.791657801422652
4486,591,-0.3558390140533447,-0.20208612084388733,-2.7371339797973633,-4.283586502075195,0,-2,-3,-34,0,-10.0,0.9376555681228638,0.9426097175920269,2.015030954371491,3.345539861032435
4491,592,-0.3862136900424957,-0.24968868494033813,-3.2653164863586426,-5.111703395843506,0,-2,-3,-41,0,-10.0,0.9069092273712158,0.9425154566202677,0.9699402092423262,2.4388633749417243
4500,593,-0.4215582311153412,-0.3051079213619232,-3.740921974182129,-5.859120845794678,0,-2,-4,-47,1,10.0,0.8735127449035645,0.9424212050746057,0.45704733594580366,1.8621850627134457
4506,594,-0.45325174927711487,-0.355650395154953,-2.744828939437866,-4.4458088874816895,0,-3,-3,-36,0,-10.0,0.8362975716590881,0.9423269629540982,-0.502421927128418,0.08229569994527249
4510,595,-0.4835367202758789,-0.4046016037464142,-3.2448816299438477,-5.2198381423950195,0,-3,-3,-42,1,10.0,-2.202261209487915,0.9422327302578029,-0.5418016377005247,-0.30504995315953304
4518,596,0.009224280714988708,-0.1548490971326828,-0.09399405121803284,-0.06498461961746216,0,-1,0,-1,1,10.0,0.9777174592018127,0.9421385069847771,11.955503128504144,11.320662152040956
